"","x"
"153",100.076949734618
"154",100.465565753204
"155",100.629668757595
"156",99.9664852116139
"157",99.6517472834995
"158",99.093955820583
"159",100.506819341105
"160",99.3624066524871
"161",99.1063601672883
"162",101.287905626106
"163",99.5548026216885
"164",99.53508580387
"165",99.493175730037
"166",100.532220346467
"167",99.8780802887855
"168",99.2685079079929
"169",100.333490335242
"170",99.2979868799443
"171",100.184687268234
"172",99.4929487265406
"173",98.5509243312471
"174",100.850713344774
"175",101.643202823664
"176",99.2762173510494
"177",99.4868804113924
"178",98.2965195938706
"179",100.544338346182
"180",101.972123312861
"181",99.7233561417608
"182",100.251723847881
"183",100.558793560044
"184",100.103866962636
"185",99.8477570325718
"186",99.9930689381395
"187",100.447804255388
"188",98.9814797066124
"189",100.529243994888
"190",99.7489570024198
"191",98.7745355651844
"192",98.5857972708182
"193",99.4339047808566
"194",99.2696627171253
"195",100.0494830731
"196",101.40884954086
"197",99.3237453417305
"198",100.39162282965
"199",100.365060181507
"200",101.183735141664
"201",100.15655485583
"202",98.8367925907891
"203",98.5594604625586
"204",100.125979011361
"205",99.2577208779864
"206",99.0868512958626
"207",99.4851229683832
"208",99.6690359686985
"209",99.0842402653481
"210",101.337145122105
"211",101.024006540077
"212",98.6147106198123
"213",99.3532930796494
"214",99.351432768885
"215",100.064595248258
"216",99.3635050982284
"217",101.235986101353
"218",99.7836768061422
"219",99.1961972911369
"220",100.426501680382
"221",100.143149987769
"222",100.118905289629
"223",99.1536467713964
"224",98.3880288995236
"225",99.2981727177757
"226",99.838750753629
"227",100.08338505181
"228",100.197821591083
"229",100.551435166402
"230",99.0414613694898
"231",100.699559523349
"232",99.7726290700237
"233",99.4691452695141
"234",99.7723905144398
"235",99.4073181813724
"236",99.1402114330404
"237",100.682923975538
"238",101.258321577005
"239",99.505289772852
"240",99.4486665217402
"241",99.9545359621315
"242",99.980437589914
"243",100.351027148234
"244",100.995091798822
"245",98.4254682059549
"246",100.435414816771
"247",99.9355147478238
"248",98.7868683496082
"249",98.7529174176836
"250",99.6566152917032
"251",100.502052999277
"252",99.823182878493
"253",99.7083939201401
"254",100.780218042895
"255",101.661439024715
"256",99.9922671174028
"257",100.245374187305
"258",100.432698557127
"259",99.9236262218364
"260",99.0374360009294
"261",99.5133892880193
"262",99.8011260847703
"263",99.3817730025332
"264",99.9802856359919
"265",100.948253399865
"266",99.2576985859765
"267",100.445896205018
"268",99.9022452772758
"269",99.7648572406473
"270",100.674604932852
"271",99.8564715716565
"272",100.683422272174
"273",100.473896655965
"274",98.98924228149
"275",100.470435660172
"276",100.183297040489
"277",99.7376962699207
"278",99.1847116235433
"279",99.5083512835928
"280",99.8760311750366
"281",100.144727532778
"282",100.163232170563
"283",99.4781947946262
"284",100.058128341551
"285",99.7421585023596
"286",101.72534579111
"287",100.721886295184
"288",99.7482932240856
"289",101.193388217553
"290",100.414374521438
"291",101.491747576064
"292",101.348330069467
"293",100.28752869282
"294",101.428354357424
"295",100.311362260506
"296",99.1797601464982
"297",99.9106901523383
"298",99.4743860186264
"299",99.4386047124789
"300",100.030537596162
"301",100.88539240908
"302",98.8383589286679
"303",99.2760822686085
"304",99.2657644580961
"305",99.6650810678426
"306",100.529962626367
"307",98.8562281584161
"308",101.735697193887
"309",101.188469409447
"310",100.157081604582
"311",100.880024148247
"312",101.842846435551
"313",100.365504115881
"314",100.609727801651
"315",99.5434234483456
"316",99.5424421924475
"317",100.692399576886
"318",100.014649382295
"319",100.123358434747
"320",101.221413767371
"321",100.048643715435
"322",100.290846476745
"323",100.358876226253
"324",100.911224065327
"325",98.5426454029579
"326",99.6115463220032
"327",100.759344764347
"328",99.2521761374202
"329",99.0089972109761
"330",101.654620207651
"331",100.825923140744
"332",100.521649019107
"333",100.03680858721
"334",100.763494416772
"335",100.818863117965
"336",100.399781027527
"337",99.7189053607469
"338",100.24420331548
"339",99.4188796012577
"340",98.4648496968264
"341",98.9406234898471
"342",99.160555851401
"343",100.433105598136
"344",100.203319169701
"345",99.929980731178
"346",100.677304330675
"347",100.07025269735
"348",99.5511261903847
"349",101.365510503043
"350",100.743037369542
"351",100.016825311827
"352",100.346046087005
"353",100.039185608984
"354",101.152323757355
"355",100.609748746307
"356",99.638470213254
"357",100.230873663176
"358",100.29835961474
"359",100.467633880467
"360",100.929620371382
"361",100.657674231125
"362",101.388393597275
"363",100.596478228276
"364",100.973123035823
"365",100.194984595763
"366",98.6954568117461
"367",101.39284992387
"368",101.614255564102
"369",100.809602178028
"370",100.881824221606
"371",101.16103343636
"372",98.4844544864392
"373",100.038611022883
"374",100.339701943014
"375",100.195813989244
"376",100.390352164967
"377",100.709926752042
"378",99.3446525089133
"379",101.624361871109
"380",99.5882741579512
"381",100.783985633377
"382",98.9397015808929
"383",100.265973559062
"384",99.833928390821
"385",101.370504728627
"386",101.242578663268
"387",99.3244402500802
"388",99.4452810705615
"389",100.855249689346
"390",99.1986187618952
"391",100.478346786778
"392",99.8581868827235
"393",99.618265362338
"394",99.8350970738711
"395",99.9137917868138
"396",100.656620869558
"397",100.741536299186
"398",99.7388357756618
"399",100.102026853525
"400",100.605296868014
"401",99.9585446393525
"402",101.33756178589
"403",100.256114696769
"404",99.3677224672437
"405",101.088322762338
"406",99.9261331885689
"407",99.5112050969365
"408",100.086056298049
"409",100.644282516555
"410",101.12059657412
"411",100.614252728809
"412",101.707656480067
"413",100.82803493101
"414",100.285564073985
"415",101.657399249274
"416",99.2522109213388
"417",100.692791569383
"418",99.4259902849727
"419",100.145386565851
"420",99.3387250427167
"421",100.321360962086
"422",100.209911127804
"423",99.5181137405491
"424",99.0749009046296
"425",100.185845317808
"426",100.280001948616
"427",99.3673867753686
"428",98.7013041420671
"429",100.737575698717
"430",101.927198160318
"431",100.518208646564
"432",99.1262734452274
"433",99.5639726739229
"434",99.9587079670331
"435",100.537777908862
"436",99.7049287451931
"437",101.143742663072
"438",99.755391677804
"439",97.4443423649104
"440",101.626014085416
"441",101.480426478197
"442",99.241593481501
"443",98.8664682273783
"444",100.834089807278
"445",100.602939026339
"446",99.8452799759703
"447",99.7829370041414
"448",98.7698227195111
"449",100.236039336915
"450",99.5431759652908
"451",99.3558846215703
"452",101.120150506716
"453",99.2055681841792
"454",98.9824716398147
"455",99.347294873943
"456",98.7399492421238
"457",101.486133346773
"458",99.9676346242947
"459",99.0561760340566
"460",100.564400309053
"461",100.619550426481
"462",101.273209135578
"463",101.572744532039
"464",97.4381303926637
"465",99.493420148441
"466",99.3655354867436
"467",100.627746381424
"468",99.9033463466328
"469",100.410244586863
"470",99.8905691903867
"471",99.9736547915757
"472",99.7185451897424
"473",99.4933409742377
"474",99.9261191468375
"475",99.6000994085239
"476",99.9733737308229
"477",100.792115970332
"478",100.460041188521
"479",99.5520273983461
"480",99.8823801143379
"481",99.9160777821338
"482",100.05718925222
"483",101.152969258881
"484",99.512630606231
"485",101.048098941924
"486",98.6937649284242
"487",100.460494353467
"488",99.2858567714624
"489",99.8917437540155
"490",99.3012105892079
"491",100.350725514318
"492",99.975500177247
"493",99.5177919430032
"494",99.5363124332851
"495",100.141380595513
"496",99.9826239214193
"497",100.147181126108
"498",100.497148450645
"499",99.9632032419019
"500",100.253223067721
"501",100.381307774613
"502",101.097964131383
"503",99.8454072930886
"504",99.4379317747306
"505",98.5566962750729
"506",100.059550289304
"507",100.546401982344
"508",98.7544473839384
"509",98.6589915952466
"510",100.5558421921
"511",98.7678390784732
"512",99.1274507015248
"513",100.123726976453
"514",100.849695152883
"515",98.597428461834
"516",99.8796960440311
"517",99.0715670991139
"518",100.665601810917
"519",100.803932463155
"520",100.225314664689
"521",100.810527446809
"522",100.111664526321
"523",99.2510432078889
"524",99.7261585870461
"525",98.56876729263
"526",98.4713461714635
"527",101.205904622561
"528",100.388617591161
"529",100.8733490237
"530",100.957423853877
"531",100.452552214155
"532",99.8746410565903
"533",101.262699125807
"534",102.167963460729
"535",98.9413723431224
"536",99.1846733847158
"537",101.03214787981
"538",99.6317329396334
"539",101.072770412522
"540",99.0102406393255
"541",99.4830337245007
"542",99.9987473686537
"543",101.296841011877
"544",100.072055464791
"545",99.8071226200991
"546",99.4698979482695
"547",99.6145692926283
"548",101.359336080016
"549",99.3032837788311
"550",100.181134002195
"551",99.5157709608676
"552",98.6780209265702
"553",99.6401871487538
"554",99.4406850735494
"555",99.8351229527612
"556",100.704494459575
"557",100.694736874631
"558",99.0472026803086
"559",100.983090140764
"560",99.3850830012711
"561",99.3266806357074
"562",100.569342363897
"563",100.563133388982
"564",99.4261414823622
"565",99.4371260191996
"566",98.9086723315079
"567",100.136104848343
"568",98.6125261876417
"569",100.596691110981
"570",100.135220661283
"571",100.242181042535
"572",100.850231450182
"573",99.7007188103966
"574",98.7253423604105
"575",99.424687673761
"576",98.7460443399155
"577",99.7821394995326
"578",99.875560631405
"579",99.0540562099145
"580",99.7559771320868
"581",99.2985051131662
"582",100.493111231112
"583",99.1193298569256
"584",98.7541867092299
"585",101.092870828934
"586",100.741144903291
"587",99.4251774362769
"588",100.422340651346
"589",100.861946848696
"590",99.4516282444888
"591",99.9018375187742
"592",100.502172696103
"593",100.573863929605
"594",100.374625429618
"595",99.8122450985821
"596",99.6826992740465
"597",99.5821276856906
"598",100.619022409453
"599",100.787361798525
"600",98.5569928775883
"601",100.102982218923
"602",100.294225871972
"603",100.818942172617
"604",100.43596353454
"605",99.7075547155532
"606",100.578957073245
"607",99.0146673057625
"608",100.718642035014
"609",99.5304636886845
"610",99.8352770017738
"611",100.043281852848
"612",100.346136446245
"613",99.9540022947531
"614",101.462261741278
"615",100.515552133031
"616",100.702651302002
"617",101.295084560178
"618",101.127387192127
"619",99.9167653708159
"620",98.5039855724264
"621",98.5545743981293
"622",99.471916757587
"623",99.5642911165179
"624",99.5165163826346
"625",99.7713436637308
"626",101.054042765811
"627",99.4904857899459
"628",101.40325871716
"629",97.8145556017853
"630",99.6907566359199
"631",98.8705667191956
"632",100.24943435295
"633",99.1012361661863
"634",101.067031233417
"635",98.5743119672128
"636",101.249238883332
"637",100.927911723186
"638",99.974677064941
"639",101.44878445516
"640",99.8933591112661
"641",98.2520608026522
"642",99.5174549692417
"643",99.8992329804986
"644",99.6266834715476
"645",100.874042573778
"646",100.298382207906
"647",99.8045939552028
"648",98.8616139922059
"649",99.8203087175862
"650",100.091297180421
"651",101.339176397742
"652",99.7234763932774
"653",99.2017602110119
"654",99.7307519457439
"655",101.195517988452
"656",99.7853913426534
"657",99.6632250945147
"658",99.6608689879595
"659",99.9318507167207
"660",101.152190777071
"661",99.1730996203332
"662",99.7699333704819
"663",100.119146003528
"664",102.20564199582
"665",100.323687528848
"666",100.06871590274
"667",101.340449984958
"668",100.540877205661
"669",100.004283862003
"670",98.6283613595143
"671",99.1206102565894
"672",100.676643587519
"673",100.215185039653
"674",100.798927673694
"675",97.1630608793968
"676",100.639647354497
"677",99.6599836888849
"678",98.280188926149
"679",100.055798412782
"680",99.4301749847116
"681",98.7910970049211
"682",99.2689238989707
"683",100.273187382376
"684",100.68917748669
"685",101.93774883486
"686",99.844598030297
"687",100.795902507809
"688",100.297080212022
"689",99.4550922045664
"690",101.193588102302
"691",100.258825022607
"692",98.7569580080833
"693",100.570324073842
"694",99.9210535598093
"695",101.163430086974
"696",100.846426427184
"697",99.4775054318174
"698",99.3655713525039
"699",100.228388982676
"700",101.382305941282
"701",100.567269547307
"702",99.2684107013153
"703",101.767393297411
"704",99.0094020048039
"705",100.124437485512
"706",100.903642946746
"707",100.321057830301
"708",99.2702653432495
"709",101.144556819106
"710",100.496488720736
"711",99.7992421015547
"712",100.555022311389
"713",99.428985400565
"714",100.628266582775
"715",98.3156043176948
"716",99.6331358357785
"717",98.6993483035232
"718",100.187912148276
"719",100.361806431594
"720",99.6975210509342
"721",100.119536810236
"722",99.9520079214887
"723",100.886175574486
"724",99.511561738275
"725",99.0960886549339
"726",98.484453210777
"727",100.965793567814
"728",100.464365762873
"729",100.197198510406
"730",98.7172563657086
"731",99.9979936765814
"732",100.32924981264
"733",98.7032032495063
"734",100.839692381588
"735",101.25196910192
"736",99.9456876571262
"737",100.425281857486
"738",100.058658035213
"739",99.608961214801
"740",99.5085859404162
"741",101.503494000717
"742",99.5694835442906
"743",101.453990476529
"744",98.628526056061
"745",100.793947915876
"746",101.200134212322
"747",99.2454922871706
"748",100.420679312167
"749",99.9253661699381
"750",99.5720394907356
"751",99.876259762101
"752",100.054535632405
"753",101.06651777577
"754",100.423203397395
"755",99.7807056497369
"756",100.666085001591
"757",99.966408822437
"758",100.672139350822
"759",100.259115892664
"760",99.6043103926367
"761",98.7467126183356
"762",100.572426647481
"763",100.07033665633
"764",100.146141461568
"765",101.061104336261
"766",99.877884784447
"767",100.618491889624
"768",100.042194547485
"769",100.073404052432
"770",99.8767580484516
"771",100.018963768873
"772",101.245793659573
"773",101.425245366981
"774",99.8930849761247
"775",99.5901123205801
"776",100.102724097469
"777",100.018263775277
"778",99.8159447789489
"779",100.201015861114
"780",101.071773045141
"781",100.437476232168
"782",99.3045904300646
"783",100.402172278473
"784",101.259005919351
"785",99.5705005604244
"786",100.935430995766
"787",99.2404498196068
"788",100.81853023447
"789",100.560932565943
"790",98.8607574128093
"791",99.2324337470082
"792",100.690349049161
"793",99.6301434045843
"794",99.5388719699396
"795",100.403590494267
"796",100.525590379126
"797",99.4907908835314
"798",100.65119471734
"799",100.549719025749
"800",102.21072340789
"801",100.498281289967
"802",99.3420187606564
"803",100.085350535095
"804",100.643311603398
"805",100.991124809764
"806",99.8443049716299
"807",99.64490061452
"808",99.5136961450717
"809",100.747445672369
"810",100.275455236748
"811",100.792757279255
"812",98.1268258677528
"813",101.268990275631
"814",99.8884521332857
"815",99.3604161262303
"816",98.5168858733459
"817",99.5258672154894
"818",99.9341356883294
"819",100.144987829587
"820",98.8725639614603
"821",100.263334187678
"822",99.5881846070278
"823",99.7127419034045
"824",100.768649810614
"825",100.154851832763
"826",99.9286930895344
"827",100.10683724713
"828",100.497581387219
"829",100.806460715652
"830",99.8073529554217
"831",100.370020801899
"832",101.538885576956
"833",99.1714742363826
"834",100.614997849716
"835",100.110818571602
"836",100.048158927271
"837",100.547779572189
"838",100.315827501688
"839",100.425552139599
"840",99.0497365299044
"841",99.6201425663195
"842",100.124536778733
"843",100.433955530522
"844",100.399568580853
"845",99.7101578938218
"846",100.306935220797
"847",100.873049477071
"848",100.66564559954
"849",99.9145122249561
"850",98.8542081038065
"851",100.293226741696
"852",98.9712852879248
"853",99.9562173370936
"854",99.5021137047582
"855",98.475208258581
"856",100.428158024734
"857",99.853679423794
"858",99.663604012974
"859",99.2399325571705
"860",99.6619216320125
"861",99.323317675292
"862",99.5215886506092
"863",99.9949630206161
"864",99.9161454218253
"865",100.000215653793
"866",99.7058304892325
"867",100.352930014804
"868",99.2417748947847
"869",100.069416183325
"870",99.8445201584837
"871",99.3006892308426
"872",99.9210450585094
"873",100.881548870059
"874",99.7276155919459
"875",100.078947027351
"876",100.473125627742
"877",100.338903958152
"878",98.9244588938443
"879",99.962312038352
"880",100.32207259729
"881",100.683903569657
"882",100.399754707352
"883",99.2841978446574
"884",99.9845337275266
"885",99.6916179056226
"886",99.8097559149355
"887",100.015574522688
"888",99.8651682194154
"889",98.7136055942098
"890",100.918009027443
"891",100.694678301002
"892",98.062070045184
"893",101.277106956961
"894",100.351306209631
"895",99.0199945934115
"896",99.8615357731283
"897",100.73374093986
"898",99.7635204863646
"899",99.0111269289097
"900",99.7350532848967
"901",100.111200831336
"902",100.924654171232
"903",99.1303293844836
"904",98.6991126863552
"905",99.0855068817898
"906",100.085370979315
"907",100.54254865375
"908",100.496463628732
"909",100.616229331656
"910",100.808598590828
"911",100.25011957303
"912",100.016011076764
"913",99.5288306226827
"914",101.311501968207
"915",99.4564495649204
"916",98.8508682395859
"917",100.587332561437
"918",99.527486380652
"919",99.9157907710638
"920",101.234498581556
"921",99.3270367041476
"922",101.348239388289
"923",99.6656083959214
"924",99.5264118451416
"925",100.162753190371
"926",98.2995732800301
"927",99.4108672029549
"928",99.5832508286998
"929",99.8930783913777
"930",99.3759243876313
"931",99.9432898493945
"932",100.843288898548
"933",99.7256517840187
"934",99.2900852639497
"935",100.420386613648
"936",99.9746890091524
"937",99.2716470207644
"938",99.5707350353836
"939",100.168013913418
"940",101.048277090006
"941",100.468078566905
"942",100.23231597073
"943",100.701121948905
"944",100.450342606246
"945",100.001882458063
"946",100.260492872726
"947",98.9686847635109
"948",99.8962680903879
"949",98.4975104566413
"950",99.0011465941186
"951",99.4711444482177
"952",99.920505551485
"953",99.6487219050538
"954",100.386173486075
"955",98.9086817297843
"956",99.5872479868792
"957",100.196141388753
"958",98.810405316537
"959",98.3179503454431
"960",100.051166472
"961",100.515426527092
"962",100.268726782218
"963",100.366601069878
"964",97.9317979235345
"965",100.970104076391
"966",100.083688314095
"967",99.9173402474469
"968",98.7894075241002
"969",100.455363506079
"970",100.244250043945
"971",99.8023520546778
"972",99.0495002539438
"973",99.6242385600803
"974",99.710660821694
"975",99.0875252170396
"976",100.818629784641
"977",99.0886290684583
"978",99.7901142263653
"979",100.063799800405
"980",99.1049347808194
"981",100.293733618396
"982",100.860216196294
"983",99.6200669678005
"984",100.97648980154
"985",100.38682083146
"986",100.599133399582
"987",97.8307654608642
"988",100.171516882316
"989",99.8140152254542
"990",100.207402789915
"991",100.282544495915
"992",99.367373132502
"993",99.109272342343
"994",101.314597331776
"995",100.786202397313
"996",99.8559149922067
"997",99.552774142579
"998",99.5930321818472
"999",99.3067588224771
"1000",99.2174701038714
"1001",100.34033981192
"1002",100.628842782039
"1003",99.6322754158373
"1004",100.848654320799
"1005",99.4351040395956
"1006",100.881170386824
"1007",100.116660926577
"1008",100.783368129727
"1009",100.598942950494
"1010",100.15424298485
"1011",99.2047978589714
"1012",100.011874436315
"1013",100.254643606475
"1014",99.2566448845874
"1015",99.0657599995291
"1016",99.3978865332246
"1017",99.3531350826636
"1018",101.101959519861
"1019",99.1621890785898
"1020",99.9801000973825
"1021",101.077968926874
"1022",102.036156391539
"1023",100.308474534005
"1024",100.391923576479
"1025",98.5712070524809
"1026",98.8023902534405
"1027",99.7191542330584
"1028",99.144631712853
"1029",99.4603991432894
"1030",99.6524964674615
"1031",98.9682776337408
"1032",99.7178401050573
"1033",100.486806100194
"1034",98.6353261768662
"1035",100.118215776255
"1036",100.268854840388
"1037",99.1557384721173
"1038",98.3085954724538
"1039",100.793831058626
"1040",97.9994703610895
"1041",100.392816692774
"1042",100.362292770148
"1043",100.267631046581
"1044",99.4719835944821
"1045",100.143558322474
"1046",101.138348760272
"1047",100.224623801319
"1048",99.9683152077588
"1049",99.9879514018586
"1050",99.8566623751279
"1051",98.9123300452803
"1052",100.469957747522
"1053",100.415472065689
"1054",99.649997450665
"1055",99.3919383003364
"1056",101.375355582457
"1057",99.2939040344407
"1058",99.0349729323293
"1059",99.7056550971775
"1060",101.470785503949
"1061",99.7400870536755
"1062",99.8892612990444
"1063",101.359750117818
"1064",101.439065731775
"1065",100.701759037277
"1066",99.9367979721033
"1067",99.4947881709417
"1068",100.552210653695
"1069",99.369489483533
"1070",100.030266440029
"1071",100.367267240304
"1072",100.989308331841
"1073",99.6513490082158
"1074",99.9595784424896
"1075",101.051357485135
"1076",99.4353915921813
"1077",99.9453049601714
"1078",99.8781743012229
"1079",99.9552879252485
"1080",98.9897273253546
"1081",98.9170544133693
"1082",100.353503076716
"1083",98.5562252179261
"1084",100.158438246742
"1085",101.159366346373
"1086",98.9657106737684
"1087",99.6683071118607
"1088",100.110901390118
"1089",101.114489551054
"1090",99.8589674049749
"1091",99.8478451383387
"1092",99.8948951271716
"1093",99.4311799658329
"1094",98.2464783160862
"1095",100.505786574336
"1096",99.6124387177958
"1097",100.200513237752
"1098",100.076228752876
"1099",99.1882260817913
"1100",98.6046186559815
"1101",99.7455482396677
"1102",100.279572261991
"1103",100.63660426593
"1104",98.4824525399898
"1105",99.9429117652677
"1106",99.5578581476013
"1107",100.149537544669
"1108",100.115982657401
"1109",100.584397770904
"1110",100.414252808688
"1111",99.6067161732728
"1112",100.448092259688
"1113",98.9986868198098
"1114",100.75188231624
"1115",100.288869033923
"1116",99.2534503699254
"1117",99.1078085780235
"1118",100.058888771367
"1119",99.8717184077704
"1120",100.004547303178
"1121",100.94473888364
"1122",100.309842136968
"1123",100.699862296195
"1124",100.792794167107
"1125",101.379290659079
"1126",99.6735050890628
"1127",100.56730880279
"1128",99.704617472711
"1129",99.1471843827374
"1130",99.6174246913363
"1131",99.3528740621878
"1132",99.8310740305553
"1133",100.047931694507
"1134",99.7167888681468
"1135",101.302930289163
"1136",100.150874029093
"1137",99.8030757170278
"1138",99.1603410555
"1139",99.7403197847989
"1140",101.880276380593
"1141",101.019065447745
"1142",99.6279485594966
"1143",100.942843916174
"1144",100.33236533533
"1145",100.166164035741
"1146",99.0305805438524
"1147",100.960315190166
"1148",99.7056570156697
"1149",98.5727444828927
"1150",99.4878353920788
"1151",98.1944869606005
"1152",99.4980804941383
"1153",99.5665191511519
"1154",101.23308300667
"1155",100.493781340134
"1156",98.6139784119523
"1157",99.6884535655279
"1158",100.601257678453
"1159",98.9385829929742
"1160",101.588662823012
"1161",100.187913264576
"1162",100.325269698237
"1163",99.4661658400774
"1164",101.550082828511
"1165",99.6608367988459
"1166",100.349772400174
"1167",100.305407260573
"1168",100.786112172745
"1169",100.099041579656
"1170",98.8807707922464
"1171",100.974010621445
"1172",99.6562418614411
"1173",99.7118691794713
"1174",99.2806220563377
"1175",99.0801512506611
"1176",99.8523910406423
"1177",99.9941388578189
"1178",99.6635208303022
"1179",101.569900481228
"1180",98.5408228627209
"1181",101.198349431529
"1182",99.9652321943465
"1183",100.559641616826
"1184",100.7844304989
"1185",100.401514606761
"1186",99.9830869910383
"1187",100.383537929268
"1188",101.729600768245
"1189",100.27069192702
"1190",99.8913959135739
"1191",99.6901424356302
"1192",100.127310257162
"1193",101.078484071127
"1194",99.1800536459711
"1195",99.6968560078218
"1196",99.0024362930474
"1197",100.667116064126
"1198",100.490309216654
"1199",99.7774575153632
"1200",99.9624831078957
"1201",99.9776038445301
"1202",100.422640420991
"1203",99.9337792267527
"1204",100.51245681544
"1205",99.7132648743591
"1206",101.099598980375
"1207",99.8028443919054
"1208",99.4964556419958
"1209",99.9147252280421
"1210",98.5911812933489
"1211",99.3641669735423
"1212",100.367149268737
"1213",99.7318948302012
"1214",100.005221433835
"1215",98.6497454482552
"1216",100.836041956411
"1217",98.9316654513414
"1218",100.192483609179
"1219",100.066463180295
"1220",99.9581477832152
"1221",100.62908642758
"1222",99.1386319739639
"1223",99.5062548845504
"1224",100.177810417749
"1225",99.0491694999393
"1226",100.38501146238
"1227",98.7910335690918
"1228",100.263163797698
"1229",98.8495722189356
"1230",101.032263255894
"1231",98.9892900092934
"1232",100.001437051438
"1233",99.595125576081
"1234",100.47935145623
"1235",100.605555394259
"1236",99.4732986272588
"1237",99.5636471792224
"1238",99.7223324588292
"1239",99.9892243811229
"1240",100.752153012578
"1241",98.325674387926
"1242",101.167911605739
"1243",100.275769335443
"1244",101.040425906089
"1245",100.412410030668
"1246",99.7345591919401
"1247",101.464773149769
"1248",99.123509995584
"1249",100.546754007737
"1250",100.170006073783
"1251",100.072436501829
"1252",99.8371370677991
"1253",98.7379723329148
"1254",100.436352659655
"1255",98.8231871787526
"1256",99.5578669731759
"1257",99.6247529738913
"1258",100.807085601332
"1259",99.6994336408973
"1260",101.443840251691
"1261",98.3426766199836
"1262",100.423620849975
"1263",99.0471814830634
"1264",101.285998332667
"1265",100.570072730584
"1266",99.1899914570838
"1267",101.477003706268
"1268",99.6370139272539
"1269",100.584694817796
"1270",100.490301028958
"1271",100.110677265591
"1272",99.741568230076
"1273",99.54549927424
"1274",99.4702429429189
"1275",100.304335828115
"1276",99.2444268630836
"1277",102.002234656766
"1278",101.121120225119
"1279",101.13442957179
"1280",100.621713376343
"1281",100.023137857051
"1282",101.498332902016
"1283",100.701489153364
"1284",99.8458705329375
"1285",99.7322204338073
"1286",100.890774384503
"1287",99.112315635218
"1288",99.5500277420236
"1289",100.542077316093
"1290",100.07438636277
"1291",102.249194562048
"1292",100.854007082578
"1293",99.6012646355812
"1294",98.6306069464183
"1295",99.8542012575776
"1296",99.5769376207177
"1297",99.667207280788
"1298",99.345026713723
"1299",100.65267021802
"1300",100.005710931603
"1301",100.164871771093
"1302",99.8143312627274
"1303",100.684349625639
"1304",100.198306493122
"1305",99.1443878639423
"1306",100.824215546406
"1307",99.4226556174373
"1308",98.4099123639255
